,date_time,NE,Success Ratio of Message Transfer,Number of Received Error Answer Messages,Number of Initiated Error Answer Messages,Peak Load of CPU Usage of the Main Processor(%),Peak Memory Usage of the Main Processor(%),Peak Load of CPU Usage(%),Mean Ratio of the CPU Usage(%),Mean Load of CPU Usage(%)
16742,11/8/2020 16:15,vDRHXA,100,477487,283,28,80,58,8,5
16743,11/8/2020 16:30,vDRKPA,100,473118,288,20,80,29,7,4
16744,11/8/2020 16:30,vDRHXA,100,473683,284,27,80,57,8,5
16745,11/8/2020 16:45,vDRKPA,100,473349,281,20,80,29,7,4
16746,11/8/2020 16:45,vDRHXA,100,474957,295,28,80,58,8,5
16747,11/8/2020 17:00,vDRKPA,100,476836,311,21,80,29,7,4
16748,11/8/2020 17:00,vDRHXA,100,476396,334,28,80,58,8,5
16749,11/8/2020 17:15,vDRKPA,100,477713,271,21,80,29,7,4
16750,11/8/2020 17:15,vDRHXA,100,476085,279,29,80,58,8,5
16751,11/8/2020 17:30,vDRKPA,100,480910,258,21,80,30,7,4
16752,11/8/2020 17:30,vDRHXA,100,481415,250,28,80,58,8,5
16753,11/8/2020 17:45,vDRKPA,100,478396,257,21,80,29,7,4
16754,11/8/2020 17:45,vDRHXA,100,477143,254,28,80,58,8,5
16755,11/8/2020 18:00,vDRKPA,100,485776,285,21,80,29,7,4
16756,11/8/2020 18:00,vDRHXA,100,484170,266,28,80,58,8,5
16757,11/8/2020 18:15,vDRKPA,100,483171,269,21,80,29,7,4
16758,11/8/2020 18:15,vDRHXA,100,482740,289,28,80,58,8,5
16759,11/8/2020 18:30,vDRKPA,100,490868,253,20,80,29,7,4
16760,11/8/2020 18:30,vDRHXA,100,492063,265,28,80,57,8,5
16761,11/8/2020 18:45,vDRKPA,100,498294,267,21,80,29,7,4
16762,11/8/2020 18:45,vDRHXA,100,497465,264,28,80,58,8,5
16763,11/8/2020 19:00,vDRKPA,100,499701,278,20,80,28,7,4
16764,11/8/2020 19:00,vDRHXA,100,500794,286,27,80,57,8,5
16765,11/8/2020 19:15,vDRKPA,100,502543,253,20,80,28,7,4
16766,11/8/2020 19:15,vDRHXA,100,503102,266,28,80,57,8,5
16767,11/8/2020 19:30,vDRKPA,100,504636,260,19,80,28,7,4
16768,11/8/2020 19:30,vDRHXA,100,503155,243,26,80,56,7,5
16769,11/8/2020 19:45,vDRKPA,100,503737,228,19,80,28,7,4
16770,11/8/2020 19:45,vDRHXA,100,503909,261,26,80,56,7,5
16771,11/8/2020 20:00,vDRKPA,100,505739,271,19,80,28,7,4
16772,11/8/2020 20:00,vDRHXA,100,506093,257,26,80,56,7,5
16773,11/8/2020 20:15,vDRKPA,100,515949,258,20,80,28,7,4
16774,11/8/2020 20:15,vDRHXA,100,515624,242,27,80,56,8,5
16775,11/8/2020 20:30,vDRKPA,100,514387,259,19,80,28,6,4
16776,11/8/2020 20:30,vDRHXA,100,514070,257,26,80,56,7,5
16777,11/8/2020 20:45,vDRKPA,100,520216,250,19,80,28,7,4
16778,11/8/2020 20:45,vDRHXA,100,520997,237,26,80,56,7,5
16779,11/8/2020 21:00,vDRKPA,100,515927,224,19,80,27,7,4
16780,11/8/2020 21:00,vDRHXA,100,517614,248,25,80,55,7,5
16781,11/8/2020 21:15,vDRKPA,100,519988,249,19,80,27,6,4
16782,11/8/2020 21:15,vDRHXA,100,519720,241,25,80,55,7,5
16783,11/8/2020 21:30,vDRKPA,100,519939,491,21,80,29,6,4
16784,11/8/2020 21:30,vDRHXA,100,520074,450,30,80,58,7,5
16785,11/8/2020 21:45,vDRKPA,100,521907,342,19,80,27,6,4
16786,11/8/2020 21:45,vDRHXA,100,520829,340,25,80,55,7,4
16787,11/8/2020 22:00,vDRKPA,100,524625,239,18,80,27,6,4
16788,11/8/2020 22:00,vDRHXA,100,524482,240,24,80,54,7,4
16789,11/8/2020 22:15,vDRKPA,100,521071,264,18,80,27,6,4
16790,11/8/2020 22:15,vDRHXA,100,521438,215,24,80,54,7,4
16791,11/8/2020 22:30,vDRKPA,100,515058,249,17,80,26,6,4
16792,11/8/2020 22:30,vDRHXA,100,514099,285,22,80,53,7,4
16793,11/8/2020 22:45,vDRKPA,100,512374,217,17,80,26,6,4
16794,11/8/2020 22:45,vDRHXA,100,512234,233,23,80,51,6,4
16795,11/8/2020 23:00,vDRKPA,100,506808,280,16,80,25,5,4
16796,11/8/2020 23:00,vDRHXA,100,507749,266,21,80,51,6,4
16797,11/8/2020 23:15,vDRKPA,100,501030,289,16,80,25,5,4
16798,11/8/2020 23:15,vDRHXA,100,499419,327,22,80,50,6,4
16799,11/8/2020 23:30,vDRKPA,100,485118,235,15,80,24,5,3
16800,11/8/2020 23:30,vDRHXA,100,486692,258,20,80,50,6,4
16801,11/8/2020 23:45,vDRKPA,100,473968,256,14,80,24,5,3
16802,11/8/2020 23:45,vDRHXA,100,474506,256,19,80,48,6,4
16803,12/8/2020 0:00,vDRKPA,100,483648,299,15,80,23,5,3
16804,12/8/2020 0:00,vDRHXA,100,482713,315,19,80,48,6,4
16805,12/8/2020 0:15,vDRKPA,100,458961,361,15,80,23,5,3
16806,12/8/2020 0:15,vDRHXA,100,460170,353,19,80,48,6,4
16807,12/8/2020 0:30,vDRKPA,100,441693,214,13,80,23,5,3
16808,12/8/2020 0:30,vDRHXA,100,442814,199,18,80,47,5,4
16809,12/8/2020 0:45,vDRKPA,100,432570,175,13,80,22,5,3
16810,12/8/2020 0:45,vDRHXA,100,432007,204,17,80,45,5,3
16811,12/8/2020 1:00,vDRKPA,100,427995,188,12,80,22,5,3
16812,12/8/2020 1:00,vDRHXA,100,427880,207,16,80,45,5,3
16813,12/8/2020 1:15,vDRKPA,100,410968,72720,28,80,38,5,3
16814,12/8/2020 1:15,vDRHXA,100,410941,110638,34,80,61,5,3
16815,12/8/2020 1:30,vDRKPA,100,407469,25714,12,80,22,4,3
16816,12/8/2020 1:30,vDRHXA,100,407560,52935,17,80,45,5,3
16817,12/8/2020 1:45,vDRKPA,100,398331,24817,18,80,25,4,3
16818,12/8/2020 1:45,vDRHXA,100,397796,51468,20,80,48,5,3
16819,12/8/2020 2:00,vDRKPA,100,395670,32047,43,80,60,4,3
16820,12/8/2020 2:00,vDRHXA,100,378473,110502,26,80,53,5,3
16821,12/8/2020 2:15,vDRKPA,100,373291,3970,30,80,42,4,3
16822,12/8/2020 2:15,vDRHXA,100,377790,10681,45,80,69,5,3
16823,12/8/2020 2:30,vDRKPA,100,370596,251,43,80,60,4,3
16824,12/8/2020 2:30,vDRHXA,100,370085,216,55,80,77,5,3
16825,12/8/2020 2:45,vDRKPA,100,361444,205,11,80,20,4,3
16826,12/8/2020 2:45,vDRHXA,100,361783,187,14,80,41,4,3
16827,12/8/2020 3:00,vDRKPA,100,347923,291,11,80,0,4,0
16828,12/8/2020 3:00,vDRHXA,100,348537,267,14,80,41,4,3
16829,12/8/2020 3:15,vDRKPA,100,342622,340,11,80,20,4,3
16830,12/8/2020 3:15,vDRHXA,100,342783,342,15,80,40,4,3
16831,12/8/2020 3:30,vDRKPA,100,328243,330,10,80,19,4,3
16832,12/8/2020 3:30,vDRHXA,100,327950,306,13,80,39,4,3
16833,12/8/2020 3:45,vDRKPA,100,325722,252,11,80,19,4,3
16834,12/8/2020 3:45,vDRHXA,100,326029,243,13,80,40,4,3
16835,12/8/2020 4:00,vDRKPA,100,319428,253,11,80,20,4,3
16836,12/8/2020 4:00,vDRHXA,100,319687,255,14,80,41,4,3
16837,12/8/2020 4:15,vDRKPA,100,330070,189,12,80,20,4,3
16838,12/8/2020 4:15,vDRHXA,100,330765,175,15,80,43,4,3
16839,12/8/2020 4:30,vDRKPA,100,324047,244,10,80,19,4,3
16840,12/8/2020 4:30,vDRHXA,100,324854,250,13,80,39,4,3
16841,12/8/2020 4:45,vDRKPA,100,313365,276,10,80,19,4,3
16842,12/8/2020 4:45,vDRHXA,100,313279,274,13,80,40,4,3
16843,12/8/2020 5:00,vDRKPA,100,310551,213,10,80,19,4,3
16844,12/8/2020 5:00,vDRHXA,100,309448,223,13,80,40,4,3
16845,12/8/2020 5:15,vDRKPA,100,332509,185,12,80,20,4,3
16846,12/8/2020 5:15,vDRHXA,100,332760,189,15,80,42,4,3
16847,12/8/2020 5:30,vDRKPA,100,321583,195,11,80,20,4,3
16848,12/8/2020 5:30,vDRHXA,100,322705,182,13,80,40,4,3
16849,12/8/2020 5:45,vDRKPA,100,339931,808,11,80,20,4,3
16850,12/8/2020 5:45,vDRHXA,100,339602,770,14,80,42,5,3
16851,12/8/2020 6:00,vDRKPA,100,351494,255,12,80,21,4,3
16852,12/8/2020 6:00,vDRHXA,100,352396,248,16,80,44,5,3
16853,12/8/2020 6:15,vDRKPA,100,372256,379,13,80,23,4,3
16854,12/8/2020 6:15,vDRHXA,100,373472,350,17,80,47,5,3
16855,12/8/2020 6:30,vDRKPA,100,384170,322,13,80,22,5,3
16856,12/8/2020 6:30,vDRHXA,100,384904,328,17,80,46,5,3
16857,12/8/2020 6:45,vDRKPA,100,395908,315,14,80,23,5,3
16858,12/8/2020 6:45,vDRHXA,100,396784,340,18,80,47,5,4
16859,12/8/2020 7:00,vDRKPA,100,409242,283,15,80,24,5,3
16860,12/8/2020 7:00,vDRHXA,100,409534,326,20,80,49,6,4
16861,12/8/2020 7:15,vDRKPA,100,425686,229,16,80,25,5,4
16862,12/8/2020 7:15,vDRHXA,100,425032,268,21,80,50,6,4
16863,12/8/2020 7:30,vDRKPA,100,431680,246,17,80,25,6,4
16864,12/8/2020 7:30,vDRHXA,100,430767,259,22,80,51,6,4
16865,12/8/2020 7:45,vDRKPA,100,440495,273,17,80,26,6,4
16866,12/8/2020 7:45,vDRHXA,100,441270,285,22,80,52,6,4
16867,12/8/2020 8:00,vDRKPA,100,447820,316,17,80,26,6,4
16868,12/8/2020 8:00,vDRHXA,100,448747,311,24,80,53,7,4
16869,12/8/2020 8:15,vDRKPA,100,449885,291,17,80,26,6,4
16870,12/8/2020 8:15,vDRHXA,100,450635,261,24,80,54,7,4
16871,12/8/2020 8:30,vDRKPA,100,447636,271,18,80,27,6,4
16872,12/8/2020 8:30,vDRHXA,100,447612,273,24,80,54,7,4
16873,12/8/2020 8:45,vDRKPA,100,443877,330,18,80,27,6,4
16874,12/8/2020 8:45,vDRHXA,100,443368,276,25,80,54,7,4
16875,12/8/2020 9:00,vDRKPA,100,445688,277,18,80,27,6,4
16876,12/8/2020 9:00,vDRHXA,100,445305,298,25,80,55,7,4
16877,12/8/2020 9:15,vDRKPA,100,445636,280,19,80,28,6,4
16878,12/8/2020 9:15,vDRHXA,100,445862,267,26,80,55,7,5
16879,12/8/2020 9:30,vDRKPA,100,442708,378,19,80,28,6,4
16880,12/8/2020 9:30,vDRHXA,100,441803,349,26,80,55,7,5
16881,12/8/2020 9:45,vDRKPA,100,445160,347,19,80,28,6,4
16882,12/8/2020 9:45,vDRHXA,100,445632,347,27,80,56,7,5
16883,12/8/2020 10:00,vDRKPA,100,448480,309,19,80,28,6,4
16884,12/8/2020 10:00,vDRHXA,100,448882,290,26,80,56,7,5
16885,12/8/2020 10:15,vDRKPA,100,459421,251,19,80,28,7,4
16886,12/8/2020 10:15,vDRHXA,100,459672,271,27,80,57,7,5
16887,12/8/2020 10:30,vDRKPA,100,458084,281,19,80,28,7,4
16888,12/8/2020 10:30,vDRHXA,100,457497,276,26,80,56,7,5
16889,12/8/2020 10:45,vDRKPA,100,456404,302,20,80,28,7,4
16890,12/8/2020 10:45,vDRHXA,100,456728,284,27,80,57,8,5
16891,12/8/2020 11:00,vDRKPA,100,456850,262,23,80,31,7,4
16892,12/8/2020 11:00,vDRHXA,100,456314,282,27,80,57,8,5
16893,12/8/2020 11:15,vDRKPA,100,461604,319,20,80,28,7,4
16894,12/8/2020 11:15,vDRHXA,100,462506,269,28,80,57,8,5
16895,12/8/2020 11:30,vDRKPA,100,460742,312,20,80,29,7,4
16896,12/8/2020 11:30,vDRHXA,100,459746,288,28,80,57,8,5
16897,12/8/2020 11:45,vDRKPA,100,462687,365,20,80,29,7,4
16898,12/8/2020 11:45,vDRHXA,100,462640,333,28,80,58,8,5
16899,12/8/2020 12:00,vDRKPA,100,465348,427,21,80,29,7,4
16900,12/8/2020 12:00,vDRHXA,100,466131,388,29,80,58,8,5
16901,12/8/2020 12:15,vDRKPA,100,468367,264,22,80,30,7,4
16902,12/8/2020 12:15,vDRHXA,100,468807,263,30,80,58,8,5
16903,12/8/2020 12:30,vDRKPA,100,475656,246,20,80,29,7,4
16904,12/8/2020 12:30,vDRHXA,100,474595,281,28,80,58,8,5
16905,12/8/2020 12:45,vDRKPA,100,475018,274,21,80,29,7,4
16906,12/8/2020 12:45,vDRHXA,100,476057,260,29,80,58,8,5
16907,12/8/2020 13:00,vDRKPA,100,472634,247,20,80,29,7,4
16908,12/8/2020 13:00,vDRHXA,100,472364,274,29,80,58,8,5
16909,12/8/2020 13:15,vDRKPA,100,461085,292,21,80,29,7,4
16910,12/8/2020 13:15,vDRHXA,100,461028,302,30,80,58,8,5
16911,12/8/2020 13:30,vDRKPA,100,474295,316,20,80,29,7,4
16912,12/8/2020 13:30,vDRHXA,100,473380,347,28,80,58,8,5
16913,12/8/2020 13:45,vDRKPA,100,475250,251,20,80,29,7,4
16914,12/8/2020 13:45,vDRHXA,100,477853,267,28,80,58,8,5
16915,12/8/2020 14:00,vDRKPA,100,473988,278,21,80,29,7,4
16916,12/8/2020 14:00,vDRHXA,100,472699,261,28,80,58,8,5
16917,12/8/2020 14:15,vDRKPA,100,464569,254,21,80,29,7,4
16918,12/8/2020 14:15,vDRHXA,100,463700,313,29,80,58,8,5
16919,12/8/2020 14:30,vDRKPA,100,472190,285,21,80,29,7,4
16920,12/8/2020 14:30,vDRHXA,100,471582,246,28,80,58,8,5
16921,12/8/2020 14:45,vDRKPA,100,473772,248,21,80,30,7,4
16922,12/8/2020 14:45,vDRHXA,100,473773,265,28,80,58,8,5
16923,12/8/2020 15:00,vDRKPA,100,478986,252,20,80,29,7,4
16924,12/8/2020 15:00,vDRHXA,100,477991,249,28,80,58,8,5
16925,12/8/2020 15:15,vDRKPA,100,484982,242,21,80,29,7,4
16926,12/8/2020 15:15,vDRHXA,100,485782,256,28,80,57,8,5
16927,12/8/2020 15:30,vDRKPA,100,484020,274,20,80,29,7,4
16928,12/8/2020 15:30,vDRHXA,100,484423,270,28,80,57,8,5
16929,12/8/2020 15:45,vDRKPA,100,484302,302,20,80,29,7,4
16930,12/8/2020 15:45,vDRHXA,100,484887,292,28,80,57,8,5
16931,12/8/2020 16:00,vDRKPA,100,482535,325,20,80,29,7,4
16932,12/8/2020 16:00,vDRHXA,100,482718,301,28,80,57,8,5
16933,12/8/2020 16:15,vDRKPA,100,484253,280,20,80,29,7,4
16934,12/8/2020 16:15,vDRHXA,100,484296,315,28,80,57,8,5
16935,12/8/2020 16:30,vDRKPA,100,483715,259,21,80,28,7,4
16936,12/8/2020 16:30,vDRHXA,100,484008,257,28,80,57,8,5
16937,12/8/2020 16:45,vDRKPA,100,487463,255,20,80,29,7,4
16938,12/8/2020 16:45,vDRHXA,100,486747,245,28,80,57,8,5
16939,12/8/2020 17:00,vDRKPA,100,487413,246,20,80,28,7,4
16940,12/8/2020 17:00,vDRHXA,100,487449,255,28,80,57,8,5
16941,12/8/2020 17:15,vDRKPA,100,480582,264,20,80,29,7,4
16942,12/8/2020 17:15,vDRHXA,100,479618,240,28,80,58,8,5
16943,12/8/2020 17:30,vDRKPA,100,486100,276,20,80,29,7,4
16944,12/8/2020 17:30,vDRHXA,100,486571,275,28,80,58,8,5
16945,12/8/2020 17:45,vDRKPA,100,485590,333,20,80,29,7,4
16946,12/8/2020 17:45,vDRHXA,100,485740,316,29,80,58,8,5
16947,12/8/2020 18:00,vDRKPA,100,493266,348,20,80,28,7,4
16948,12/8/2020 18:00,vDRHXA,100,492367,285,28,80,57,8,5
16949,12/8/2020 18:15,vDRKPA,100,490220,297,20,80,29,7,4
16950,12/8/2020 18:15,vDRHXA,100,491314,305,28,80,58,8,5
16951,12/8/2020 18:30,vDRKPA,100,502375,294,20,80,28,7,4
16952,12/8/2020 18:30,vDRHXA,100,501677,274,28,80,57,8,5
16953,12/8/2020 18:45,vDRKPA,100,508308,346,20,80,28,7,4
16954,12/8/2020 18:45,vDRHXA,100,507775,352,28,80,57,8,5
16955,12/8/2020 19:00,vDRKPA,100,511772,339,19,80,28,7,4
16956,12/8/2020 19:00,vDRHXA,100,512086,321,27,80,57,8,5
16957,12/8/2020 19:15,vDRKPA,100,510747,342,20,80,28,7,4
16958,12/8/2020 19:15,vDRHXA,100,511056,316,27,80,57,8,5
16959,12/8/2020 19:30,vDRKPA,100,520675,348,20,80,28,6,4
16960,12/8/2020 19:30,vDRHXA,100,520624,360,26,80,56,7,5
16961,12/8/2020 19:45,vDRKPA,100,521726,282,19,80,28,7,4
16962,12/8/2020 19:45,vDRHXA,100,520417,253,26,80,56,7,5
16963,12/8/2020 20:00,vDRKPA,100,523414,258,19,80,28,6,4
16964,12/8/2020 20:00,vDRHXA,100,523501,289,26,80,56,7,5
16965,12/8/2020 20:15,vDRKPA,100,536062,236,19,80,28,7,4
16966,12/8/2020 20:15,vDRHXA,100,535205,254,27,80,56,7,5
16967,12/8/2020 20:30,vDRKPA,100,532384,272,20,80,29,7,4
16968,12/8/2020 20:30,vDRHXA,100,533022,262,27,80,56,7,5
16969,12/8/2020 20:45,vDRKPA,100,537285,247,19,80,28,7,4
16970,12/8/2020 20:45,vDRHXA,100,537702,252,26,80,55,7,5
16971,12/8/2020 21:00,vDRKPA,100,538917,240,19,80,27,6,4
16972,12/8/2020 21:00,vDRHXA,100,539202,248,25,80,55,7,5
16973,12/8/2020 21:15,vDRKPA,100,540774,258,19,80,27,6,4
16974,12/8/2020 21:15,vDRHXA,100,539058,213,26,80,55,7,5
16975,12/8/2020 21:30,vDRKPA,100,543128,263,18,80,27,6,4
16976,12/8/2020 21:30,vDRHXA,100,544027,232,25,80,55,7,5
16977,12/8/2020 21:45,vDRKPA,100,545165,221,18,80,27,6,4
16978,12/8/2020 21:45,vDRHXA,100,545785,245,24,80,54,7,4
16979,12/8/2020 22:00,vDRKPA,100,547209,252,17,80,27,6,4
16980,12/8/2020 22:00,vDRHXA,100,548580,239,24,80,54,7,4
16981,12/8/2020 22:15,vDRKPA,100,546113,238,17,80,26,6,4
16982,12/8/2020 22:15,vDRHXA,100,545027,242,25,80,54,7,4
16983,12/8/2020 22:30,vDRKPA,100,538460,315,16,80,26,6,4
16984,12/8/2020 22:30,vDRHXA,100,540298,268,23,80,52,7,4
16985,12/8/2020 22:45,vDRKPA,100,531564,226,16,80,25,6,4
16986,12/8/2020 22:45,vDRHXA,100,532410,246,22,80,51,6,4
16987,12/8/2020 23:00,vDRKPA,100,523441,234,15,80,25,5,4
16988,12/8/2020 23:00,vDRHXA,100,524689,280,21,80,51,6,4
16989,12/8/2020 23:15,vDRKPA,100,513884,229,16,80,24,5,4
16990,12/8/2020 23:15,vDRHXA,100,514007,232,21,80,50,6,4
16991,12/8/2020 23:30,vDRKPA,100,501819,220,15,80,24,5,3
16992,12/8/2020 23:30,vDRHXA,100,504230,194,20,80,49,6,4
16993,12/8/2020 23:45,vDRKPA,100,491321,223,14,80,23,5,3
16994,12/8/2020 23:45,vDRHXA,100,491126,217,19,80,48,6,4
16995,13/8/2020 0:00,vDRKPA,100,501298,346,14,80,24,5,3
16996,13/8/2020 0:00,vDRHXA,100,500659,327,19,80,48,6,4
16997,13/8/2020 0:15,vDRKPA,100,476173,211,15,80,23,5,3
16998,13/8/2020 0:15,vDRHXA,100,476593,213,19,80,47,6,4
16999,13/8/2020 0:30,vDRKPA,100,456074,216,13,80,22,5,3
17000,13/8/2020 0:30,vDRHXA,100,457167,219,17,80,46,5,4
17001,13/8/2020 0:45,vDRKPA,100,445306,272,13,80,22,5,3
17002,13/8/2020 0:45,vDRHXA,100,445743,244,17,80,45,5,3
17003,13/8/2020 1:00,vDRKPA,100,438900,240,12,80,21,5,3
17004,13/8/2020 1:00,vDRHXA,100,439693,227,16,80,44,5,3
17005,13/8/2020 1:15,vDRKPA,100,420298,191,12,80,21,4,3
17006,13/8/2020 1:15,vDRHXA,100,421563,213,17,80,44,5,3
17007,13/8/2020 1:30,vDRKPA,100,409725,189,12,80,21,4,3
17008,13/8/2020 1:30,vDRHXA,100,411319,232,15,80,43,5,3
17009,13/8/2020 1:45,vDRKPA,100,399212,195,11,80,20,4,3
17010,13/8/2020 1:45,vDRHXA,100,400582,226,15,80,42,5,3
17011,13/8/2020 2:00,vDRKPA,100,400350,332,11,80,20,4,3
17012,13/8/2020 2:00,vDRHXA,100,401633,322,14,80,42,5,3
17013,13/8/2020 2:15,vDRKPA,100,403271,386,11,80,20,4,3
17014,13/8/2020 2:15,vDRHXA,100,404555,363,14,80,42,5,3
17015,13/8/2020 2:30,vDRKPA,100,386911,397,11,80,20,4,3
17016,13/8/2020 2:30,vDRHXA,100,387873,386,14,80,41,5,3
17017,13/8/2020 2:45,vDRKPA,100,382315,437,12,80,21,4,3
17018,13/8/2020 2:45,vDRHXA,100,381686,440,17,80,45,5,3
17019,13/8/2020 3:00,vDRKPA,100,380332,303,11,80,20,4,3
17020,13/8/2020 3:00,vDRHXA,100,379677,307,15,80,43,4,3
17021,13/8/2020 3:15,vDRKPA,100,376902,266,11,80,20,4,3
17022,13/8/2020 3:15,vDRHXA,100,377570,255,14,80,41,4,3
17023,13/8/2020 3:30,vDRKPA,100,367476,280,11,80,19,4,3
17024,13/8/2020 3:30,vDRHXA,100,369247,259,13,80,39,4,3
17025,13/8/2020 3:45,vDRKPA,100,361453,270,10,80,20,4,3
17026,13/8/2020 3:45,vDRHXA,100,362875,266,13,80,40,4,3
17027,13/8/2020 4:00,vDRKPA,100,356972,267,10,80,20,4,3
17028,13/8/2020 4:00,vDRHXA,100,357314,247,14,80,40,4,3
17029,13/8/2020 4:15,vDRKPA,100,368128,258,11,80,20,4,3
17030,13/8/2020 4:15,vDRHXA,100,368803,282,13,80,40,4,3
17031,13/8/2020 4:30,vDRKPA,100,361867,254,11,80,19,4,3
17032,13/8/2020 4:30,vDRHXA,100,362904,250,14,80,41,4,3
17033,13/8/2020 4:45,vDRKPA,100,358333,280,10,80,19,4,3
17034,13/8/2020 4:45,vDRHXA,100,358163,259,13,80,39,4,3
17035,13/8/2020 5:00,vDRKPA,100,357534,231,10,80,19,4,3
17036,13/8/2020 5:00,vDRHXA,100,355993,205,14,80,40,4,3
17037,13/8/2020 5:15,vDRKPA,100,369919,601,11,80,20,4,3
17038,13/8/2020 5:15,vDRHXA,100,370295,602,14,80,41,4,3
17039,13/8/2020 5:30,vDRKPA,100,366079,573,10,80,19,4,3
17040,13/8/2020 5:30,vDRHXA,100,366590,567,13,80,40,4,3
17041,13/8/2020 5:45,vDRKPA,100,378414,600,11,80,20,4,3
17042,13/8/2020 5:45,vDRHXA,100,378800,622,13,80,41,5,3
17043,13/8/2020 6:00,vDRKPA,100,385153,591,12,80,20,4,3
17044,13/8/2020 6:00,vDRHXA,100,386641,625,15,80,43,5,3
17045,13/8/2020 6:15,vDRKPA,100,400511,610,12,80,21,4,3
17046,13/8/2020 6:15,vDRHXA,100,400952,605,15,80,44,5,3
17047,13/8/2020 6:30,vDRKPA,100,404062,630,12,80,22,5,3
17048,13/8/2020 6:30,vDRHXA,100,403854,642,17,80,45,5,3
17049,13/8/2020 6:45,vDRKPA,100,415460,635,13,80,23,5,3
17050,13/8/2020 6:45,vDRHXA,100,416127,612,17,80,46,5,4
17051,13/8/2020 7:00,vDRKPA,100,426935,616,15,80,24,5,3
17052,13/8/2020 7:00,vDRHXA,100,426953,630,19,80,49,6,4
17053,13/8/2020 7:15,vDRKPA,100,442225,317,16,80,24,5,4
17054,13/8/2020 7:15,vDRHXA,100,442948,314,20,80,50,6,4
17055,13/8/2020 7:30,vDRKPA,100,448522,308,16,80,25,6,4
17056,13/8/2020 7:30,vDRHXA,100,448019,329,21,80,51,6,4
17057,13/8/2020 7:45,vDRKPA,100,458705,326,16,80,25,6,4
17058,13/8/2020 7:45,vDRHXA,100,458698,315,22,80,52,6,4
17059,13/8/2020 8:00,vDRKPA,100,464460,315,17,80,26,6,4
17060,13/8/2020 8:00,vDRHXA,100,464978,305,23,80,53,7,4
17061,13/8/2020 8:15,vDRKPA,100,465658,271,17,80,26,6,4
17062,13/8/2020 8:15,vDRHXA,100,466989,275,24,80,54,7,4
17063,13/8/2020 8:30,vDRKPA,100,465821,427,18,80,26,6,4
17064,13/8/2020 8:30,vDRHXA,100,465260,382,24,80,54,7,4
17065,13/8/2020 8:45,vDRKPA,100,462293,350,18,80,27,6,4
17066,13/8/2020 8:45,vDRHXA,100,462705,302,25,80,54,7,4
17067,13/8/2020 9:00,vDRKPA,100,461169,330,18,80,27,6,4
17068,13/8/2020 9:00,vDRHXA,100,461333,317,25,80,55,7,4
17069,13/8/2020 9:15,vDRKPA,100,465724,319,19,80,27,6,4
17070,13/8/2020 9:15,vDRHXA,100,465208,298,26,80,55,7,5
17071,13/8/2020 9:30,vDRKPA,100,460166,297,19,80,27,6,4
17072,13/8/2020 9:30,vDRHXA,100,461775,341,26,80,56,7,5
17073,13/8/2020 9:45,vDRKPA,100,465164,310,19,80,27,7,4
17074,13/8/2020 9:45,vDRHXA,100,465004,356,26,80,56,7,5
17075,13/8/2020 10:00,vDRKPA,100,466291,351,0,0,28,0,4
17076,13/8/2020 10:00,vDRHXA,100,466954,340,26,80,57,8,5
17077,13/8/2020 10:15,vDRKPA,100,447095,300,20,80,28,7,4
17078,13/8/2020 10:15,vDRHXA,100,447228,342,27,80,57,8,5
17079,13/8/2020 10:30,vDRKPA,100,150980,261,19,80,28,6,4
17080,13/8/2020 10:30,vDRHXA,100,150947,296,26,80,56,7,5
17081,13/8/2020 10:45,vDRKPA,100,141573,229,20,80,28,7,4
17082,13/8/2020 10:45,vDRHXA,100,142832,271,28,80,57,8,5
17083,13/8/2020 11:00,vDRKPA,100,141381,252,20,80,28,7,4
17084,13/8/2020 11:00,vDRHXA,100,141082,256,28,80,58,8,5
17085,13/8/2020 11:15,vDRKPA,100,137438,279,20,80,28,7,4
17086,13/8/2020 11:15,vDRHXA,100,137064,268,29,80,58,8,5
17087,13/8/2020 11:30,vDRKPA,100,131517,275,20,80,28,7,4
17088,13/8/2020 11:30,vDRHXA,100,131543,274,28,80,58,8,5
17089,13/8/2020 11:45,vDRKPA,100,130428,267,20,80,28,7,4
17090,13/8/2020 11:45,vDRHXA,100,130834,278,28,80,58,8,5
17091,13/8/2020 12:00,vDRKPA,100,128238,263,21,80,29,7,4
17092,13/8/2020 12:00,vDRHXA,100,128782,286,29,80,59,8,5
17093,13/8/2020 12:15,vDRKPA,100,128811,320,21,80,29,7,4
17094,13/8/2020 12:15,vDRHXA,100,129940,271,29,80,59,8,5
17095,13/8/2020 12:30,vDRKPA,100,128307,271,20,80,28,7,4
17096,13/8/2020 12:30,vDRHXA,100,128775,236,29,80,58,8,5
17097,13/8/2020 12:45,vDRKPA,100,126592,288,21,80,28,7,4
17098,13/8/2020 12:45,vDRHXA,100,126406,281,28,80,58,8,5
17099,13/8/2020 13:00,vDRKPA,100,126487,263,20,80,28,7,4
17100,13/8/2020 13:00,vDRHXA,100,125920,269,28,80,58,8,5
17101,13/8/2020 13:15,vDRKPA,100,126820,287,21,80,29,7,4
17102,13/8/2020 13:15,vDRHXA,100,127679,293,28,80,59,8,5
17103,13/8/2020 13:30,vDRKPA,100,126040,331,21,80,28,7,4
17104,13/8/2020 13:30,vDRHXA,100,126288,338,28,80,58,8,5
17105,13/8/2020 13:45,vDRKPA,100,125120,312,20,80,28,7,4
